"Position","Pattern","TP","SL","TrailAct","TrailRev","BeAct","BeMoveTo","TotalTrades","WinRate","NetProfit","AvgPnL","ProfitFactor","SharpeRatio","MaxDrawdown"
"Long","trailing",NA,NA,300,250,NA,NA,141,0.730496453900709,9590,68.0141843971631,1.26024423337856,0.074349461426632,11310
"Short","trailing",NA,NA,800,50,NA,NA,141,0.560283687943262,12460,88.3687943262411,1.19796631712742,0.0716259310421573,13510
"Short","trailing",NA,NA,500,150,NA,NA,141,0.645390070921986,10380,73.6170212765958,1.20689655172414,0.0715702268701695,7850
"Long","fixed",500,400,NA,NA,NA,NA,141,0.482269503546099,4540,32.1985815602837,1.15547945205479,0.0715632354020355,4800
"Short","fixed",1000,100,NA,NA,NA,NA,141,0.120567375886525,3440,24.3971631205674,1.27741935483871,0.0709626170788998,2100
"Short","trailing",NA,NA,300,100,NA,NA,141,0.723404255319149,8870,62.9078014184397,1.21250598945855,0.0701612165548282,7380
"Long","fixed",500,300,NA,NA,NA,NA,141,0.411347517730496,3840,27.2340425531915,1.15421686746988,0.0692175783352041,4900
"Short","trailing",NA,NA,400,150,NA,NA,141,0.680851063829787,9400,66.6666666666667,1.20483765526258,0.0681983747280243,8870
"Short","fixed",500,200,NA,NA,NA,NA,141,0.319148936170213,3080,21.8439716312057,1.16041666666667,0.0670681010096053,2200
"Long","breakeven",NA,NA,NA,NA,700,10,141,0.631205673758865,10440,74.0425531914894,1.21583626214596,0.0658853418836247,12120
"Short","trailing",NA,NA,1000,100,NA,NA,141,0.531914893617021,11690,82.9078014184397,1.17833714721587,0.0654342332306792,13400
"Long","breakeven",NA,NA,NA,NA,700,0,141,0.411347517730496,10330,73.2624113475177,1.21356212528427,0.0651806231233583,11960
"Short","trailing",NA,NA,200,50,NA,NA,141,0.765957446808511,7760,55.0354609929078,1.20860215053763,0.0647118724131686,8620
"Long","fixed",400,700,NA,NA,NA,NA,141,0.659574468085106,4640,32.9078014184397,1.14454828660436,0.0643123605452074,7820
"Long","breakeven",NA,NA,NA,NA,1000,10,141,0.595744680851064,10170,72.1276595744681,1.20331867253099,0.0639077036871236,11490
"Long","breakeven",NA,NA,NA,NA,800,10,141,0.624113475177305,10110,71.7021276595745,1.20764017252002,0.0637756414121571,12120
"Long","breakeven",NA,NA,NA,NA,1000,0,141,0.439716312056738,10150,71.9858156028369,1.20291883246701,0.0637740357429317,11320
"Long","breakeven",NA,NA,NA,NA,1000,50,141,0.595744680851064,10120,71.7730496453901,1.20231907237105,0.0637681583806434,11330
"Long","breakeven",NA,NA,NA,NA,800,0,141,0.411347517730496,10010,70.9929078014184,1.20558636270281,0.0631349655278742,11960
"Long","fixed",400,600,NA,NA,NA,NA,141,0.631205673758865,4260,30.2127659574468,1.13795336787565,0.0629030115729945,6400
"Long","breakeven",NA,NA,NA,NA,700,50,141,0.631205673758865,9890,70.1418439716312,1.2044655778375,0.0627179245993232,11920
"Short","trailing",NA,NA,900,100,NA,NA,141,0.546099290780142,10910,77.3758865248227,1.17140612725844,0.0625650769843321,13630
"Long","breakeven",NA,NA,NA,NA,900,50,141,0.617021276595745,9900,70.2127659574468,1.20093363101279,0.062550876885767,11920
"Long","breakeven",NA,NA,NA,NA,700,20,141,0.631205673758865,9760,69.2198581560284,1.20177796154641,0.0617571108901181,12070
"Long","breakeven",NA,NA,NA,NA,900,10,141,0.617021276595745,9750,69.1489361702128,1.19788918205805,0.0614307147922944,12120
"Long","breakeven",NA,NA,NA,NA,900,0,141,0.425531914893617,9680,68.6524822695036,1.1964684392125,0.0609809175601776,11960
"Long","breakeven",NA,NA,NA,NA,800,50,141,0.624113475177305,9520,67.5177304964539,1.19552269459848,0.0603455663131225,11920
"Long","breakeven",NA,NA,NA,NA,800,20,141,0.624113475177305,9420,66.8085106382979,1.19346888478127,0.0595806310360197,12070
"Long","breakeven",NA,NA,NA,NA,1000,20,141,0.595744680851064,9400,66.6666666666667,1.18792483006797,0.0592230666066758,11450
"Short","trailing",NA,NA,700,100,NA,NA,141,0.588652482269504,9380,66.5248226950355,1.15748824714574,0.0579286068006044,14210
"Long","fixed",700,1000,NA,NA,NA,NA,141,0.588652482269504,6380,45.2482269503546,1.12935928629359,0.0577562448710415,10020
"Long","breakeven",NA,NA,NA,NA,900,20,141,0.617021276595745,9030,64.0425531914894,1.1832758270753,0.0570449433246484,12070
"Short","trailing",NA,NA,800,100,NA,NA,141,0.560283687943262,9510,67.4468085106383,1.1510962821735,0.0555255365114248,14410
"Long","fixed",600,900,NA,NA,NA,NA,141,0.602836879432624,5330,37.8014184397163,1.12061552387418,0.0542806254941744,10920
"Short","fixed",800,200,NA,NA,NA,NA,141,0.226950354609929,3140,22.2695035460993,1.14470046082949,0.0539524885722938,3200
"Short","trailing",NA,NA,600,150,NA,NA,141,0.609929078014184,8140,57.7304964539007,1.14627133872417,0.0528006135805693,11350
"Short","fixed",800,300,NA,NA,NA,NA,141,0.312056737588652,3570,25.3191489361702,1.12352941176471,0.0513959439329878,7300
"Short","trailing",NA,NA,1000,150,NA,NA,141,0.531914893617021,9040,64.113475177305,1.13790999237223,0.051373300366693,14200
"Long","fixed",500,900,NA,NA,NA,NA,141,0.645390070921986,4450,31.5602836879433,1.11017578608566,0.049221845288554,10950
"Long","fixed",400,300,NA,NA,NA,NA,141,0.453900709219858,2340,16.5957446808511,1.1012987012987,0.0475849014592186,3500
"Short","trailing",NA,NA,900,150,NA,NA,141,0.546099290780142,8160,57.8723404255319,1.12820109976434,0.0475160668823367,14430
"Short","trailing",NA,NA,500,200,NA,NA,141,0.645390070921986,6770,48.0141843971631,1.13494119992027,0.0474389764651542,8870
"Short","fixed",1000,400,NA,NA,NA,NA,141,0.326241134751773,3990,28.2978723404255,1.10628662759723,0.045001404621762,9800
"Short","fixed",900,100,NA,NA,NA,NA,141,0.120567375886525,1940,13.758865248227,1.15645161290323,0.0438946386943839,2300
"Short","fixed",500,300,NA,NA,NA,NA,141,0.397163120567376,2280,16.1702127659574,1.08941176470588,0.0413191945228494,3900
"Short","trailing",NA,NA,400,200,NA,NA,141,0.680851063829787,5510,39.0780141843972,1.12006973196775,0.0406181848176901,9960
"Short","trailing",NA,NA,800,150,NA,NA,141,0.560283687943262,6780,48.0851063829787,1.10772163965682,0.0401775676611276,15310
"Short","trailing",NA,NA,700,150,NA,NA,141,0.588652482269504,6380,45.2482269503546,1.10711887172599,0.0400169087715455,15210
"Long","fixed",400,500,NA,NA,NA,NA,141,0.574468085106383,2460,17.4468085106383,1.08260577568838,0.0392632992707475,6200
"Long","breakeven",NA,NA,NA,NA,500,0,141,0.319148936170213,5450,38.6524822695035,1.13257115057164,0.0385678849374887,12540
"Short","trailing",NA,NA,1000,200,NA,NA,141,0.531914893617021,6520,46.241134751773,1.09946605644546,0.0376018836753739,15000
"Long","fixed",200,200,NA,NA,NA,NA,141,0.517730496453901,1000,7.09219858156028,1.07352941176471,0.0353572585054612,2800
"Long","breakeven",NA,NA,NA,NA,500,50,141,0.680851063829787,4800,34.0425531914894,1.11675991243007,0.0345370375987439,12190
"Short","trailing",NA,NA,900,200,NA,NA,141,0.546099290780142,5430,38.5106382978723,1.085310290652,0.0321065041942715,15230
"Long","breakeven",NA,NA,NA,NA,600,10,141,0.645390070921986,4910,34.822695035461,1.10241969128077,0.0317813132755039,12340
"Short","trailing",NA,NA,300,150,NA,NA,141,0.723404255319149,3870,27.4468085106383,1.09271681839962,0.0312164767721709,8550
"Short","trailing",NA,NA,600,200,NA,NA,141,0.609929078014184,4710,33.4042553191489,1.08463611859838,0.0310470185590846,12250
"Long","breakeven",NA,NA,NA,NA,600,0,141,0.368794326241135,4720,33.4751773049645,1.09845640383813,0.0305466637533011,12190
"Long","breakeven",NA,NA,NA,NA,600,50,141,0.645390070921986,4680,33.1914893617021,1.09762202753442,0.0304516890633535,12100
"Long","fixed",400,800,NA,NA,NA,NA,141,0.666666666666667,2270,16.0992907801418,1.06509893891597,0.0293626994433529,9630
"Long","breakeven",NA,NA,NA,NA,500,10,141,0.680851063829787,4090,29.0070921985816,1.09948917538312,0.0293039737390855,12470
"Long","breakeven",NA,NA,NA,NA,600,20,141,0.645390070921986,4310,30.5673758865248,1.08990404672507,0.0279800717768186,12280
"Short","trailing",NA,NA,500,250,NA,NA,141,0.645390070921986,3790,26.8794326241135,1.07554315327885,0.0269129382750059,9970
"Long","breakeven",NA,NA,NA,NA,500,20,141,0.680851063829787,3610,25.6028368794326,1.08781318414011,0.0259594974853744,12400
"Long","fixed",100,700,NA,NA,NA,NA,141,0.879432624113475,920,6.52482269503546,1.0801393728223,0.0255190970541931,2300
"Short","trailing",NA,NA,800,200,NA,NA,141,0.560283687943262,4120,29.2198581560284,1.06545916746107,0.024774540157371,16140
"Short","fixed",600,200,NA,NA,NA,NA,141,0.26241134751773,1180,8.36879432624113,1.05700483091787,0.0239049004155051,3400
"Long","breakeven",NA,NA,NA,NA,400,0,141,0.276595744680851,3220,22.8368794326241,1.08487084870849,0.0238728760810228,12540
"Long","breakeven",NA,NA,NA,NA,400,50,141,0.709219858156028,3070,21.7730496453901,1.08091723774381,0.0231817482727501,12190
"Short","trailing",NA,NA,1000,250,NA,NA,141,0.531914893617021,3890,27.5886524822695,1.05934401220442,0.0227782701453607,15800
"Short","trailing",NA,NA,200,100,NA,NA,141,0.765957446808511,2610,18.5106382978723,1.07016129032258,0.0221763267975666,10370
"Short","trailing",NA,NA,700,200,NA,NA,141,0.588652482269504,3370,23.9007092198582,1.05658159838818,0.0214682225542114,16140
"Long","fixed",600,1000,NA,NA,NA,NA,141,0.609929078014184,2230,15.8156028368794,1.04656504489455,0.0214158024212684,11520
"Short","fixed",500,100,NA,NA,NA,NA,141,0.177304964539007,680,4.82269503546099,1.05862068965517,0.0212144087088414,2000
"Long","fixed",400,400,NA,NA,NA,NA,141,0.51063829787234,1040,7.3758865248227,1.03768115942029,0.0184191997549088,4400
"Short","trailing",NA,NA,400,250,NA,NA,141,0.680851063829787,2420,17.1631205673759,1.05273480061015,0.0180627215184198,10990
"Short","trailing",NA,NA,900,250,NA,NA,141,0.546099290780142,2990,21.2056737588652,1.04697564807541,0.0179314042841897,16030
"Short","fixed",400,200,NA,NA,NA,NA,141,0.340425531914894,600,4.25531914893617,1.03225806451613,0.0149139392098475,2200
"Long","breakeven",NA,NA,NA,NA,400,10,141,0.709219858156028,1960,13.9007092198582,1.05166051660517,0.0147329041785743,12470
"Short","fixed",600,300,NA,NA,NA,NA,141,0.340425531914894,780,5.53191489361702,1.02815884476534,0.0130171493034371,6000
"Short","trailing",NA,NA,600,250,NA,NA,141,0.609929078014184,1850,13.1205673758865,1.03324348607367,0.0123646080172508,13150
"Long","fixed",100,600,NA,NA,NA,NA,141,0.858156028368794,420,2.97872340425532,1.03595890410959,0.0123630346452577,2100
"Long","breakeven",NA,NA,NA,NA,400,20,141,0.709219858156028,1580,11.2056737588652,1.04164470216131,0.0119250322843053,12400
"Short","trailing",NA,NA,800,250,NA,NA,141,0.560283687943262,1910,13.5460992907801,1.03034636161424,0.0116330053680043,16990
"Short","fixed",800,100,NA,NA,NA,NA,141,0.120567375886525,440,3.12056737588652,1.03548387096774,0.0110178176658058,2600
"Short","trailing",NA,NA,1000,300,NA,NA,141,0.531914893617021,1600,11.3475177304965,1.02440884820748,0.0094953523806181,16600
"Long","breakeven",NA,NA,NA,NA,200,0,141,0.177304964539007,1070,7.5886524822695,1.03732124171608,0.00898107249935119,11380
"Short","trailing",NA,NA,500,300,NA,NA,141,0.645390070921986,1020,7.23404255319149,1.02033087502492,0.00733401008946289,11160
"Long","fixed",300,300,NA,NA,NA,NA,141,0.50354609929078,300,2.12765957446809,1.01428571428571,0.00706718193012767,4200
"Short","fixed",700,300,NA,NA,NA,NA,141,0.312056737588652,400,2.83687943262411,1.01384083044983,0.0062472233219067,8300
"Short","trailing",NA,NA,1000,350,NA,NA,141,0.531914893617021,1050,7.4468085106383,1.01601830663616,0.00624710712828399,16530
"Short","trailing",NA,NA,700,250,NA,NA,141,0.588652482269504,950,6.73758865248227,1.01595030221625,0.00613071628953662,17090
"Short","trailing",NA,NA,900,300,NA,NA,141,0.546099290780142,990,7.02127659574468,1.01555380989788,0.00600838869748567,16670
"Short","fixed",700,200,NA,NA,NA,NA,141,0.226950354609929,280,1.98581560283688,1.01290322580645,0.00530760737250752,4300
"Long","fixed",100,400,NA,NA,NA,NA,141,0.801418439716312,100,0.709219858156028,1.00892857142857,0.00354295976002673,2000
"Short","trailing",NA,NA,1000,400,NA,NA,141,0.531914893617021,590,4.18439716312057,1.00900076277651,0.00351768943861942,16220
"Long","fixed",500,1000,NA,NA,NA,NA,141,0.645390070921986,150,1.06382978723404,1.0033564555829,0.00155096886025808,13350
"Long","breakeven",NA,NA,NA,NA,200,10,141,0.808510638297872,90,0.638297872340426,1.00313916986397,0.000769070093200174,11290
"Short","trailing",NA,NA,500,350,NA,NA,141,0.645390070921986,50,0.354609929078014,1.00099661152083,0.000358336185884907,12520
"Long","fixed",400,900,NA,NA,NA,NA,141,0.673758865248227,10,0.0709219858156028,1.00026645350386,0.000121285057294271,11390
"Long","breakeven",NA,NA,NA,NA,200,20,141,0.808510638297872,-10,-0.0709219858156028,0.999651203348448,-8.5904581343967e-05,11200
"Short","fixed",900,400,NA,NA,NA,NA,141,0.326241134751773,-10,-0.0709219858156028,0.999733617474694,-0.000121285057294271,10900
"Short","fixed",1000,500,NA,NA,NA,NA,141,0.354609929078014,-150,-1.06382978723404,0.996654772524532,-0.00155096886025808,12000
"Short","trailing",NA,NA,300,200,NA,NA,141,0.723404255319149,-280,-1.98581560283688,0.9932918064207,-0.00229496356965864,11400
"Short","trailing",NA,NA,900,350,NA,NA,141,0.546099290780142,-400,-2.83687943262411,0.993715632364493,-0.00244225963351618,17340
"Short","trailing",NA,NA,600,300,NA,NA,141,0.609929078014184,-520,-3.68794326241135,0.990655884995508,-0.00351855707242855,13980
"Short","trailing",NA,NA,800,300,NA,NA,141,0.560283687943262,-630,-4.46808510638298,0.989990467111535,-0.00388916373988823,17840
"Short","trailing",NA,NA,1000,450,NA,NA,141,0.531914893617021,-670,-4.75177304964539,0.98977879481312,-0.00401735763395885,16920
"Short","trailing",NA,NA,500,400,NA,NA,141,0.645390070921986,-690,-4.8936170212766,0.986246761012557,-0.00492336447419257,13090
"Long","fixed",200,700,NA,NA,NA,NA,141,0.773049645390071,-280,-1.98581560283688,0.987261146496815,-0.00530760737250752,3900
"Short","fixed",400,300,NA,NA,NA,NA,141,0.425531914893617,-300,-2.12765957446809,0.987654320987654,-0.00612575384911079,5400
"Short","trailing",NA,NA,900,400,NA,NA,141,0.546099290780142,-1020,-7.23404255319149,0.983974862529458,-0.00624302733743762,17080
"Long","fixed",300,700,NA,NA,NA,NA,141,0.687943262411348,-400,-2.83687943262411,0.986348122866894,-0.0062472233219067,8420
"Short","trailing",NA,NA,900,500,NA,NA,141,0.546099290780142,-1060,-7.5177304964539,0.983346425765907,-0.00647315383187243,17620
"Short","trailing",NA,NA,900,450,NA,NA,141,0.546099290780142,-1170,-8.29787234042553,0.981618224666143,-0.00714807746330205,17830
"Short","trailing",NA,NA,700,300,NA,NA,141,0.588652482269504,-1120,-7.94326241134752,0.981195433176629,-0.00730124329231499,17900
"Short","trailing",NA,NA,600,350,NA,NA,141,0.609929078014184,-1190,-8.43971631205674,0.978616352201258,-0.00803764653166062,14780
"Short","trailing",NA,NA,1000,500,NA,NA,141,0.531914893617021,-1370,-9.71631205673759,0.979099923722349,-0.00825085632200648,17620
"Short","trailing",NA,NA,800,350,NA,NA,141,0.560283687943262,-1360,-9.64539007092199,0.978392119478869,-0.00841447859187281,18440
"Short","trailing",NA,NA,500,450,NA,NA,141,0.645390070921986,-1200,-8.51063829787234,0.9760813235001,-0.00853670322838302,14490
"Long","fixed",100,800,NA,NA,NA,NA,141,0.879432624113475,-440,-3.12056737588652,0.965732087227414,-0.0110178176658058,2560
"Short","trailing",NA,NA,400,300,NA,NA,141,0.680851063829787,-1570,-11.1347517730496,0.965787753323164,-0.0119058530937223,12160
"Short","trailing",NA,NA,800,500,NA,NA,141,0.560283687943262,-1970,-13.9716312056738,0.968700349539244,-0.0121642866948435,18760
"Long","breakeven",NA,NA,NA,NA,300,0,141,0.234042553191489,-1580,-11.2056737588652,0.957123473541384,-0.012169009749987,12180
"Short","trailing",NA,NA,800,450,NA,NA,141,0.560283687943262,-2000,-14.1843971631206,0.968223705115983,-0.0123594491810437,18870
"Short","trailing",NA,NA,800,400,NA,NA,141,0.560283687943262,-2080,-14.7517730496454,0.966952653320623,-0.0128985086989107,18020
"Long","fixed",300,600,NA,NA,NA,NA,141,0.659574468085106,-780,-5.53191489361702,0.972612359550562,-0.0130171493034371,6900
"Long","fixed",200,100,NA,NA,NA,NA,141,0.326241134751773,-300,-2.12765957446809,0.968421052631579,-0.0150734874268658,2000
"Short","trailing",NA,NA,700,350,NA,NA,141,0.588652482269504,-2350,-16.6666666666667,0.960543989254533,-0.0153525349806032,18750
"Short","trailing",NA,NA,600,400,NA,NA,141,0.609929078014184,-2440,-17.3049645390071,0.956154537286613,-0.0164990697724831,14690
"Short","trailing",NA,NA,400,350,NA,NA,141,0.680851063829787,-2620,-18.5815602836879,0.942906951405535,-0.0197383025472457,13170
"Short","trailing",NA,NA,600,450,NA,NA,141,0.609929078014184,-3000,-21.2765957446809,0.946091644204852,-0.0202653303363398,15920
"Short","trailing",NA,NA,300,250,NA,NA,141,0.723404255319149,-2570,-18.2269503546099,0.938428366075707,-0.0211968863276384,12340
"Short","fixed",1000,600,NA,NA,NA,NA,141,0.390070921985816,-2230,-15.8156028368794,0.955506783719074,-0.0214158024212684,13030
"Long","breakeven",NA,NA,NA,NA,300,10,141,0.730496453900709,-2750,-19.5035460992908,0.925373134328358,-0.0215054493818611,12100
"Short","fixed",400,100,NA,NA,NA,NA,141,0.191489361702128,-600,-4.25531914893617,0.947368421052632,-0.0215526859038368,2500
"Long","fixed",300,400,NA,NA,NA,NA,141,0.560283687943262,-1100,-7.80141843971631,0.955645161290323,-0.0223737981798223,5800
"Short","trailing",NA,NA,200,150,NA,NA,141,0.765957446808511,-2660,-18.8652482269504,0.928494623655914,-0.0230401007268194,12880
"Long","breakeven",NA,NA,NA,NA,300,20,141,0.730496453900709,-3040,-21.5602836879433,0.917503392130258,-0.0238804048675071,12020
"Long","fixed",200,600,NA,NA,NA,NA,141,0.737588652482269,-1180,-8.36879432624113,0.946069469835466,-0.0239049004155051,3900
"Long","breakeven",NA,NA,NA,NA,300,50,141,0.730496453900709,-3040,-21.5602836879433,0.917503392130258,-0.0241678474244046,11780
"Short","trailing",NA,NA,700,400,NA,NA,141,0.588652482269504,-3700,-26.241134751773,0.937877770315648,-0.0242333733427287,18710
"Short","fixed",700,100,NA,NA,NA,NA,141,0.120567375886525,-920,-6.52482269503546,0.925806451612903,-0.0255190970541931,3500
